context,target,generated,bleu-2,rouge-l,extrema,ppl,target_strategy,pred_strategy
"User: I want to get a qualification but I'm working full-time at the moment and I also work very long hours. the problem is the courses that I want to do a huge time commitment. I'm really angry that I can't seem to get better qualifications to improve my life, because I need to work and need the income to keep me going. I feel stuck and don't know how to get past this.

Assistant: Working and going to school can be tough. It must be very stressful.
Assistant: Maybe you can take less classes or hours at work?
Assistant: Or what are some ways you can relax after a long day?
User: you are right this is very stressful. I've gotten used to the steady income and now we lie on it. the problem is I do work quite late hours so have limited time to study. any suggestions?

Assistant: ", I would ask for lesser hours if you can or study during your lunch breaks., Have you thought about seeking help from an academic advisor?,2.0217688657087787,7.999999520000029,88.818359375,-,[Others],[Providing Suggestions]
"Assistant: Maybe you can take less classes or hours at work?
Assistant: Or what are some ways you can relax after a long day?
User: you are right this is very stressful. I've gotten used to the steady income and now we lie on it. the problem is I do work quite late hours so have limited time to study. any suggestions?

Assistant: I would ask for lesser hours if you can or study during your lunch breaks.
User: Perhaps I can ask for a different shift pattern yes, or reduce my hours. I may need to take a look at my finances and do a bit of recalculating. Have you ever had a situation like this?
Assistant: ", I have not but I know people who are in your situation., I had to take less hours to pay off my student loans and it helped me a lot.,1.8077538151554673,7.1428566658163595,88.18359375,-,[Self-disclosure],[Providing Suggestions]
"User: you are right this is very stressful. I've gotten used to the steady income and now we lie on it. the problem is I do work quite late hours so have limited time to study. any suggestions?

Assistant: I would ask for lesser hours if you can or study during your lunch breaks.
User: Perhaps I can ask for a different shift pattern yes, or reduce my hours. I may need to take a look at my finances and do a bit of recalculating. Have you ever had a situation like this?
Assistant: I have not but I know people who are in your situation.
User: I wonder if there are courses and qualifications that you can get just by studying maybe an hour a day or an hour every other day?

Assistant: ", I would look on sites like Skill share., There are online courses available on the web for free and you can choose to study as much as you want.,1.543033499620919,7.407406990397829,88.623046875,-,[Information],[Information]
"Assistant: I would ask for lesser hours if you can or study during your lunch breaks.
User: Perhaps I can ask for a different shift pattern yes, or reduce my hours. I may need to take a look at my finances and do a bit of recalculating. Have you ever had a situation like this?
Assistant: I have not but I know people who are in your situation.
User: I wonder if there are courses and qualifications that you can get just by studying maybe an hour a day or an hour every other day?

Assistant: I would look on sites like Skill share.
Assistant: ", You can learn a lot on there, There are several courses to get you started.,0,0.0,82.568359375,-,[Information],[Others]
"User: Perhaps I can ask for a different shift pattern yes, or reduce my hours. I may need to take a look at my finances and do a bit of recalculating. Have you ever had a situation like this?
Assistant: I have not but I know people who are in your situation.
User: I wonder if there are courses and qualifications that you can get just by studying maybe an hour a day or an hour every other day?

Assistant: I would look on sites like Skill share.
Assistant: You can learn a lot on there
Assistant: ", There maybe some free courses to but I'm not sure, There is also Khan Academy,2.6013004751144453,13.333332888888904,80.2734375,-,[Information],[Others]
"User: I wonder if there are courses and qualifications that you can get just by studying maybe an hour a day or an hour every other day?

Assistant: I would look on sites like Skill share.
Assistant: You can learn a lot on there
Assistant: There maybe some free courses to but I'm not sure
User: ok I've never heard of skillshare, is that a website where you can get more information about work based qualifications etc?

Assistant: ", I think so, I would check out their website to see what they have to offer.,2.5318484177091665,13.333333013333343,72.55859375,-,[Others],[Providing Suggestions]
"Assistant: I would look on sites like Skill share.
Assistant: You can learn a lot on there
Assistant: There maybe some free courses to but I'm not sure
User: ok I've never heard of skillshare, is that a website where you can get more information about work based qualifications etc?

Assistant: I think so
Assistant: ", Doesn't hurt to check them out., It may be worth a look.,0,0.0,80.712890625,-,[Others],[Providing Suggestions]
"Assistant: There maybe some free courses to but I'm not sure
User: ok I've never heard of skillshare, is that a website where you can get more information about work based qualifications etc?

Assistant: I think so
Assistant: Doesn't hurt to check them out.
User: yeah that's very true. I've never heard of that before so thanks for the tip.

Assistant: ", Youre welcome, No problem.,0,0.0,52.783203125,-,[Question],[Others]
"User: ok I've never heard of skillshare, is that a website where you can get more information about work based qualifications etc?

Assistant: I think so
Assistant: Doesn't hurt to check them out.
User: yeah that's very true. I've never heard of that before so thanks for the tip.

Assistant: Youre welcome
Assistant: ", Is there anything else I can help you with today?, Do you have a job lined up?,3.1786971188304043,11.764705397923896,87.79296875,-,[Question],[Question]
"Assistant: Doesn't hurt to check them out.
User: yeah that's very true. I've never heard of that before so thanks for the tip.

Assistant: Youre welcome
Assistant: Is there anything else I can help you with today?
User: also I'm not sure why this is making me feel so angry I think it's the stress of the situation. you mentioned what I can do to relax at the end of the day, do you think this will help see things more clearly?
Assistant: ", Skill share can help you learn new skills and try out yoga or mediation., It seems to me that you are not sure of yourself and you think you can't handle things. ,2.556549962824567,12.903225311134255,86.71875,-,[Information],[Affirmation and Reassurance]
"Assistant: Youre welcome
Assistant: Is there anything else I can help you with today?
User: also I'm not sure why this is making me feel so angry I think it's the stress of the situation. you mentioned what I can do to relax at the end of the day, do you think this will help see things more clearly?
Assistant: Skill share can help you learn new skills and try out yoga or mediation.
User: yeah I read that yoga I can be really good for your health and your mental well-being.
Assistant: ", There is an app called Calm that you can use for free or you can pay for it to unlock new features.," Yes, I think you will be able to feel more clear.",1.5686432078050632,13.333332868888906,90.771484375,-,[Information],[Others]
"Assistant: Is there anything else I can help you with today?
User: also I'm not sure why this is making me feel so angry I think it's the stress of the situation. you mentioned what I can do to relax at the end of the day, do you think this will help see things more clearly?
Assistant: Skill share can help you learn new skills and try out yoga or mediation.
User: yeah I read that yoga I can be really good for your health and your mental well-being.
Assistant: There is an app called Calm that you can use for free or you can pay for it to unlock new features.
Assistant: ", It can and it keeps you fit, I hope this chat has been helpful to you.,0,12.499999507812518,80.46875,-,[Reflection of feelings],[Others]
"Assistant: Skill share can help you learn new skills and try out yoga or mediation.
User: yeah I read that yoga I can be really good for your health and your mental well-being.
Assistant: There is an app called Calm that you can use for free or you can pay for it to unlock new features.
Assistant: It can and it keeps you fit
User: I didn't realise there was so much support available. thanks again for the suggestions!
 
Assistant: ", You are welcome anything else I can help with?, No problem.,0,0.0,65.869140625,-,[Question],[Others]
"Assistant: There is an app called Calm that you can use for free or you can pay for it to unlock new features.
Assistant: It can and it keeps you fit
User: I didn't realise there was so much support available. thanks again for the suggestions!
 
Assistant: You are welcome anything else I can help with?
User: No that's great. Thanks for your help

Assistant: ", Youre welcome have a nice day/night!, You are welcome and you are very welcome.,4.225771273642583,16.666666166666683,80.224609375,-,[Others],[Affirmation and Reassurance]
"User: Hi. I'm feeling depressed and overwhelmed. 
Assistant: "," Please tell me more about it, when did it start?"," Hello there, how are you doing?",0,0.0,85.7421875,-,[Question],[Question]
"User: Hi. I'm feeling depressed and overwhelmed. 
Assistant: Please tell me more about it, when did it start?
User: It all started earlier this year. I live with my parents because I'm unable to care for myself , due to a disability. Well my dad has dementia, and my mom, who was the primary caregiver, was diagnosed with cancer. She's been in and out of hospital so now its up to me to keep everything afloat., 
User: I'm having a really hard time with it. 
User: Between work, school, keeping up the house, and caring for my dad, it's a lot to handle. 
Assistant: "," That's very exhausting doing that much, I really feel bad for you, you're a strong person to be able to handle so much by yourself"," I see, so you have to manage everything alone. Do you have any support?",1.8505190264361544,11.111110666666683,90.625,-,[Reflection of feelings],[Restatement or Paraphrasing]
"User: It all started earlier this year. I live with my parents because I'm unable to care for myself , due to a disability. Well my dad has dementia, and my mom, who was the primary caregiver, was diagnosed with cancer. She's been in and out of hospital so now its up to me to keep everything afloat., 
User: I'm having a really hard time with it. 
User: Between work, school, keeping up the house, and caring for my dad, it's a lot to handle. 
Assistant: That's very exhausting doing that much, I really feel bad for you, you're a strong person to be able to handle so much by yourself
User: Thanks. But I'm really not that strong. It's really exhausting and overwhelming. My depression and anxiety are through the roof, and honestly, I'm not sure how long I can keep this up. 
Assistant: ", Someone else would have collapsed already. Do you go outside a lot?," I understand that it's a lot to manage, you should be proud of yourself for trying to manage everything you are and just take it one day at a time, and do what you can do to help your father",1.132277034144596,8.888888497777794,88.76953125,-,[Question],[Providing Suggestions]
"User: Between work, school, keeping up the house, and caring for my dad, it's a lot to handle. 
Assistant: That's very exhausting doing that much, I really feel bad for you, you're a strong person to be able to handle so much by yourself
User: Thanks. But I'm really not that strong. It's really exhausting and overwhelming. My depression and anxiety are through the roof, and honestly, I'm not sure how long I can keep this up. 
Assistant: Someone else would have collapsed already. Do you go outside a lot?
User: I actually am not able to go outside. Its been a few weeks. 
Assistant: ", Maybe that's why your depression got worse. We need the sun and fresh air to feel better," You're so strong, I think you're going to be able to get through it",1.8919131800745688,6.666666175555591,88.916015625,-,[Others],[Affirmation and Reassurance]
"User: Thanks. But I'm really not that strong. It's really exhausting and overwhelming. My depression and anxiety are through the roof, and honestly, I'm not sure how long I can keep this up. 
Assistant: Someone else would have collapsed already. Do you go outside a lot?
User: I actually am not able to go outside. Its been a few weeks. 
Assistant: Maybe that's why your depression got worse. We need the sun and fresh air to feel better
User: i try to avoid going out at all. It's hard for me to get around. Even taking the bins out is a struggle. I can't even walk my dog. I just open the door and he goes out , does his business and comes back. 
Assistant: "," I understand it's hard for a person like you. However, as I said, from my own experience, staying indoor for a long period does more harm than good", Maybe you need to get a physical therapist or something,0.5509962940719555,11.428571020408178,88.427734375,-,[Self-disclosure],[Providing Suggestions]
"Assistant: Someone else would have collapsed already. Do you go outside a lot?
User: I actually am not able to go outside. Its been a few weeks. 
Assistant: Maybe that's why your depression got worse. We need the sun and fresh air to feel better
User: i try to avoid going out at all. It's hard for me to get around. Even taking the bins out is a struggle. I can't even walk my dog. I just open the door and he goes out , does his business and comes back. 
Assistant: I understand it's hard for a person like you. However, as I said, from my own experience, staying indoor for a long period does more harm than good
Assistant: "," You don't have to go far, even just out in your backyard to have some sunlight as the first step is good enough", Do you feel comfortable with talking to me about your depression?,1.432329236638109,12.499999548828141,91.89453125,-,[Others],[Question]
"User: i try to avoid going out at all. It's hard for me to get around. Even taking the bins out is a struggle. I can't even walk my dog. I just open the door and he goes out , does his business and comes back. 
Assistant: I understand it's hard for a person like you. However, as I said, from my own experience, staying indoor for a long period does more harm than good
Assistant: You don't have to go far, even just out in your backyard to have some sunlight as the first step is good enough
User: maybe i will try that. little by little
User: I'm really scared of the pandemic. I don't want to get sick.

Assistant: "," Just take one step at a time, I believe you can do it as long as you put your mind in"," You don't need to go far. Just step outside and enjoy some fresh air. You'll feel better, I'm sure.",2.176640652879702,10.526315289473708,90.234375,-,[Affirmation and Reassurance],[Affirmation and Reassurance]
"Assistant: I understand it's hard for a person like you. However, as I said, from my own experience, staying indoor for a long period does more harm than good
Assistant: You don't have to go far, even just out in your backyard to have some sunlight as the first step is good enough
User: maybe i will try that. little by little
User: I'm really scared of the pandemic. I don't want to get sick.

Assistant: Just take one step at a time, I believe you can do it as long as you put your mind in
Assistant: "," If you don't get close to anyone and wear a mask, you should be fine"," You are a strong person, I'm sure you can overcome this",2.964103670097883,15.999999507200013,88.330078125,-,[Affirmation and Reassurance],[Affirmation and Reassurance]
"User: maybe i will try that. little by little
User: I'm really scared of the pandemic. I don't want to get sick.

Assistant: Just take one step at a time, I believe you can do it as long as you put your mind in
Assistant: If you don't get close to anyone and wear a mask, you should be fine
User: Yeah, that is what they are saying in the news. It's just that folks out here are idiots and don't want to follow protocols. We are in a red zone where I live
Assistant: "," it's pretty bad here too but as long as you avoid crowded place, you'll be fine"," You are not an idiot, you are smart and are making the right decision",2.0319931387183066,7.407406913580279,87.060546875,-,[Affirmation and Reassurance],[Affirmation and Reassurance]
"Assistant: Just take one step at a time, I believe you can do it as long as you put your mind in
Assistant: If you don't get close to anyone and wear a mask, you should be fine
User: Yeah, that is what they are saying in the news. It's just that folks out here are idiots and don't want to follow protocols. We are in a red zone where I live
Assistant: it's pretty bad here too but as long as you avoid crowded place, you'll be fine
User: Hopefully this is all over soon
Assistant: ", we have 3 vaccines candidates now so there's hope," Yes, I hope so too",4.4932896411722165,14.285713826530626,84.66796875,-,[Others],[Others]
"User: Yeah, that is what they are saying in the news. It's just that folks out here are idiots and don't want to follow protocols. We are in a red zone where I live
Assistant: it's pretty bad here too but as long as you avoid crowded place, you'll be fine
User: Hopefully this is all over soon
Assistant: we have 3 vaccines candidates now so there's hope
User: This is true, but I hope they are researching and doing it right and not just trying to come up with a vaccine quick.

Assistant: "," I don't think that's the case,, these companies know how much they'll have to pay if they rush and push out a defective product", it's a lot of work but it's worth it,0.7038978120600674,6.249999625000022,85.3515625,-,[Affirmation and Reassurance],[Affirmation and Reassurance]
"User: Hopefully this is all over soon
Assistant: we have 3 vaccines candidates now so there's hope
User: This is true, but I hope they are researching and doing it right and not just trying to come up with a vaccine quick.

Assistant: I don't think that's the case,, these companies know how much they'll have to pay if they rush and push out a defective product
User: Thank you so much for your advice and reassurance. I feel better about things now. 

Assistant: "," No problems, we all feel the same right now so I just try to cheer everyone up"," you're welcome, I hope things pick up for you soon",2.340925571656583,14.814814348422512,89.697265625,-,[Self-disclosure],[Providing Suggestions]
Assistant: ," Hi, how are you feeling? Is there anything on your mind? ", Hello!,0,0.0,55.029296875,-,[Question],[Others]
"Assistant: Hi, how are you feeling? Is there anything on your mind? 
User: hello

Assistant: ", What would you like to talk to me about today? , I'm glad to hear that. Is there anything you'd like to talk about? ,22.64554068289192,28.57142808163266,92.724609375,-,[Question],[Question]
"Assistant: Hi, how are you feeling? Is there anything on your mind? 
User: hello

Assistant: What would you like to talk to me about today? 
User: yes I would like to find more jobs, hopefuly online


User: do you have any suggestions?

Assistant: ", Unfortunately I think that a lot of people are trying to find online work right now as people are too scared to go out - I know that I am! , I think that online jobs are a great idea. ,3.9588640103560024,29.411764290657445,88.916015625,-,[Self-disclosure],[Affirmation and Reassurance]
"User: yes I would like to find more jobs, hopefuly online


User: do you have any suggestions?

Assistant: Unfortunately I think that a lot of people are trying to find online work right now as people are too scared to go out - I know that I am! 
User: haha, i am the same 

User: Mturk really helps as my side job

Assistant: ", It can be very good yes. Have you tried any other sort of gig work? ," Well, you could try looking at jobs on facebook - a lot of them are free to post and there are a lot of companies that are looking for help at the moment. ",1.3762047064079512,9.523809064625873,92.333984375,-,[Providing Suggestions],[Providing Suggestions]
"Assistant: Unfortunately I think that a lot of people are trying to find online work right now as people are too scared to go out - I know that I am! 
User: haha, i am the same 

User: Mturk really helps as my side job

Assistant: It can be very good yes. Have you tried any other sort of gig work? 
User: I heard finally Antarctica got Coronavirus

Assistant: "," Oh wow, that is really bad. At least there aren't very many people there .. I think it's mainly research people. "," Well, the good news is that we might be able to get to some sort of normalcy soon ",2.1640728223007746,5.55555505709881,88.57421875,-,[Others],[Providing Suggestions]
"User: Mturk really helps as my side job

Assistant: It can be very good yes. Have you tried any other sort of gig work? 
User: I heard finally Antarctica got Coronavirus

Assistant: Oh wow, that is really bad. At least there aren't very many people there .. I think it's mainly research people. 
User: I have applied for them but never got them. So I am trying to become a YouTuber

Assistant: ", So you feel that perhaps you could make some money by vlogging? , I think you could do worse than that! ,11.462352058111218,21.052631091412756,91.11328125,-,[Restatement or Paraphrasing],[Providing Suggestions]
"User: I heard finally Antarctica got Coronavirus

Assistant: Oh wow, that is really bad. At least there aren't very many people there .. I think it's mainly research people. 
User: I have applied for them but never got them. So I am trying to become a YouTuber

Assistant: So you feel that perhaps you could make some money by vlogging? 
User: yes who wants to live in Antarctica lol



Assistant: ", I think it would be fun to visit but not for very long. , I am sure that there are some opportunities out there. ,2.4693940689390605,16.66666618055557,88.96484375,-,[Others],[Others]
"User: I have applied for them but never got them. So I am trying to become a YouTuber

Assistant: So you feel that perhaps you could make some money by vlogging? 
User: yes who wants to live in Antarctica lol



Assistant: I think it would be fun to visit but not for very long. 
User: possibly, problem is that i don't want to show myself online, what do you think about wearing a full face mask and do youtube?

Assistant: "," Well, perhaps you could vlog about the need to wear facemasks? "," Yes I think that is a good idea. You could probably do a series on the journey to the north pole, or on your life there. ",2.148344622118299,17.142856711836746,92.138671875,-,[Providing Suggestions],[Providing Suggestions]
"User: yes who wants to live in Antarctica lol



Assistant: I think it would be fun to visit but not for very long. 
User: possibly, problem is that i don't want to show myself online, what do you think about wearing a full face mask and do youtube?

Assistant: Well, perhaps you could vlog about the need to wear facemasks? 
User: I think that is a great idea. Full mask is better than a partial mask

Assistant: ", Yes it is! Beware that there are a lot of people trying to make money on youtube though - you need to get lucky. , I think that is a great idea. ,0.6083803554796142,18.749999625000004,87.939453125,-,[Information],[Others]
"User: possibly, problem is that i don't want to show myself online, what do you think about wearing a full face mask and do youtube?

Assistant: Well, perhaps you could vlog about the need to wear facemasks? 
User: I think that is a great idea. Full mask is better than a partial mask

Assistant: Yes it is! Beware that there are a lot of people trying to make money on youtube though - you need to get lucky. 
User: Right, thanks for your advice, They do any crazy stuff to make money

Assistant: ", It's a difficult time for us all :) People are doing what they have to in order to put food on their tables I think. , I hope I have been able to be of some help to you. ,2.0117799819476847,16.216215777940114,90.478515625,-,[Others],[Others]
"User: I think that is a great idea. Full mask is better than a partial mask

Assistant: Yes it is! Beware that there are a lot of people trying to make money on youtube though - you need to get lucky. 
User: Right, thanks for your advice, They do any crazy stuff to make money

Assistant: It's a difficult time for us all :) People are doing what they have to in order to put food on their tables I think. 
User: i know right, when in desperation people go crazy


Assistant: "," I am hopeful that with the vaccine having been developed, things might start to improve shortly. ", Well I hope I have been able to be of some use to you :) ,3.535884045939265,19.999999508888905,88.37890625,-,[Affirmation and Reassurance],[Others]
"Assistant: It's a difficult time for us all :) People are doing what they have to in order to put food on their tables I think. 
User: i know right, when in desperation people go crazy


Assistant: I am hopeful that with the vaccine having been developed, things might start to improve shortly. 
User: i want to be prepared before I go into that state

User: I hope so too
1
Assistant: ", Can you think of things to look forward to in the New Year that might cheer you up a little? , Have you considered getting a vaccine? I know it is not easy to get one right now but it's worth a look. ,2.5482359571881283,14.999999505000016,91.2109375,-,[Providing Suggestions],[Providing Suggestions]
"Assistant: I am hopeful that with the vaccine having been developed, things might start to improve shortly. 
User: i want to be prepared before I go into that state

User: I hope so too
1
Assistant: Can you think of things to look forward to in the New Year that might cheer you up a little? 
User: oh yes the stock price may keep going up. Like Tesla, that cheears me up

Assistant: "," Well, maybe the change of administration in some parts of the world will help a little. "," Yes, that is a very exciting possibility. ",1.348952741863181,17.391303894139902,87.353515625,-,[Affirmation and Reassurance],[Affirmation and Reassurance]
"User: I hope so too
1
Assistant: Can you think of things to look forward to in the New Year that might cheer you up a little? 
User: oh yes the stock price may keep going up. Like Tesla, that cheears me up

Assistant: Well, maybe the change of administration in some parts of the world will help a little. 
User: what do you mean?

Assistant: "," I mean that political change can help people and give them fresh hope. Or, depress them :) ", I mean that the new administration might have a more positive attitude to the environment and to the economy. ,15.294382258037448,24.24242374288339,91.69921875,-,[Others],[Others]
"Assistant: Well, maybe the change of administration in some parts of the world will help a little. 
User: what do you mean?

Assistant: I mean that political change can help people and give them fresh hope. Or, depress them :) 
User: Oh yes

User: They're gonna give out 600 dollars to us I hope

Assistant: ", That would be a big help for people who are struggling! , I hope you have a lovely Christmas and a wonderful New Year ahead :) ,2.344036154692477,8.333332836805587,89.6484375,-,[Others],[Others]
"Assistant: I mean that political change can help people and give them fresh hope. Or, depress them :) 
User: Oh yes

User: They're gonna give out 600 dollars to us I hope

Assistant: That would be a big help for people who are struggling! 
User: Right now I am not too desperate and can enjoy listening to Christmas songs,

Assistant: ", Christmas is a good time of year but it is also expensive. Do you think that it has increased your financial woes? , That's a good way to look at it! ,3.284018847949137,14.285713877551034,89.111328125,-,[Question],[Affirmation and Reassurance]
"User: They're gonna give out 600 dollars to us I hope

Assistant: That would be a big help for people who are struggling! 
User: Right now I am not too desperate and can enjoy listening to Christmas songs,

Assistant: Christmas is a good time of year but it is also expensive. Do you think that it has increased your financial woes? 
User: It is a beautiful time. Not really, as I did not buy any expensive gifts etc

Assistant: ", I am glad to hear that .. too many people think they have to spend too much. Anyway I hope you have had a lovely day and all the best to you , Do you think that it is time to start looking for some new work? ,1.2960318727491686,20.512820052596986,92.3828125,-,[Others],[Question]
"User: Right now I am not too desperate and can enjoy listening to Christmas songs,

Assistant: Christmas is a good time of year but it is also expensive. Do you think that it has increased your financial woes? 
User: It is a beautiful time. Not really, as I did not buy any expensive gifts etc

Assistant: I am glad to hear that .. too many people think they have to spend too much. Anyway I hope you have had a lovely day and all the best to you 
User: well, thank you for your advice. It was great taoking to you. Merry Christmas

Assistant: ", And you! , Merry Christmas to you too and thanks for talking. ,0,0.0,77.978515625,-,[Others],[Others]
"User: Yes
User: hi

Assistant: ", Hello! How are you?, Hello! How are you today?,54.77225575051662,66.66666617283951,97.55859375,-,[Question],[Others]
"User: Yes
User: hi

Assistant: Hello! How are you?
User: fine what about you
Assistant: "," I'm doing great, thank you for asking!", I am doing well. Is there anything you would like to talk about?,3.580574370197164,19.999999545000012,87.353515625,-,[Others],[Question]
"User: Yes
User: hi

Assistant: Hello! How are you?
User: fine what about you
Assistant: I'm doing great, thank you for asking!
Assistant: ", Is there anything you would like to talk about today? How was your week?, What would you like to talk about?,17.950678673773808,38.09523765079365,94.140625,-,[Question],[Question]
"Assistant: Hello! How are you?
User: fine what about you
Assistant: I'm doing great, thank you for asking!
Assistant: Is there anything you would like to talk about today? How was your week?
User: nice currently what doing

Assistant: "," I'm currently at home, relaxing. Thank you for asking! Did you have a relaxing day today?"," I'm a student, I'm studying to be a teacher. ",2.4213866997554327,18.181817719008276,88.671875,-,[Question],[Question]
"Assistant: I'm doing great, thank you for asking!
Assistant: Is there anything you would like to talk about today? How was your week?
User: nice currently what doing

Assistant: I'm currently at home, relaxing. Thank you for asking! Did you have a relaxing day today?
User: Yes, i'm stressed but my pets are given relaxation for me. do you have a pet ?

Assistant: ", It sounds like you have had a stressful time! Would you be able to tell me what is causing you to feel that way? ," I have two pets, a cat and a dog. They are my best friends.",1.6228147993491273,11.76470541003462,88.28125,-,[Restatement or Paraphrasing],[Self-disclosure]
"Assistant: Is there anything you would like to talk about today? How was your week?
User: nice currently what doing

Assistant: I'm currently at home, relaxing. Thank you for asking! Did you have a relaxing day today?
User: Yes, i'm stressed but my pets are given relaxation for me. do you have a pet ?

Assistant: It sounds like you have had a stressful time! Would you be able to tell me what is causing you to feel that way? 
Assistant: "," Yes, pets are proven to expand your lifespan!"," I don't have pets, but I have a cat!",0,0.0,86.9140625,-,[Information],[Others]
"Assistant: I'm currently at home, relaxing. Thank you for asking! Did you have a relaxing day today?
User: Yes, i'm stressed but my pets are given relaxation for me. do you have a pet ?

Assistant: It sounds like you have had a stressful time! Would you be able to tell me what is causing you to feel that way? 
Assistant: Yes, pets are proven to expand your lifespan!
User: Relaxation and play do my pets 
Assistant: ", Would you be able to tell me what is causing you to feel stressed?, I have a dog and a cat. Do you have any pets?,2.3298642673655676,9.090908595041348,85.986328125,-,[Question],[Providing Suggestions]
"User: Relaxation and play do my pets 
Assistant: Would you be able to tell me what is causing you to feel stressed?
User: I'm pet lover like mostly Dog. I'm having Husky
User: Yes
User: I'm fight with my friends some bad conversation started in between
Assistant: "," It sounds like you and your friends had an argument. This sometimes happens between friends who are very close with each other! When I had an argument with my friend, we both knew it was because we cared deeply for each other.", Have you considered getting counseling?,0.004322209724137215,4.999999781250009,85.9375,-,[Self-disclosure],[Providing Suggestions]
"Assistant: Would you be able to tell me what is causing you to feel stressed?
User: I'm pet lover like mostly Dog. I'm having Husky
User: Yes
User: I'm fight with my friends some bad conversation started in between
Assistant: It sounds like you and your friends had an argument. This sometimes happens between friends who are very close with each other! When I had an argument with my friend, we both knew it was because we cared deeply for each other.
Assistant: ", I'm sure you are a very loyal and honest friend who just feels comfortable enough to disagree with your other friends!, Have you thought about talking to your friend about how you feel?,2.600292292127536,19.354838272632684,91.650390625,-,[Affirmation and Reassurance],[Providing Suggestions]
"User: I'm fight with my friends some bad conversation started in between
Assistant: It sounds like you and your friends had an argument. This sometimes happens between friends who are very close with each other! When I had an argument with my friend, we both knew it was because we cared deeply for each other.
Assistant: I'm sure you are a very loyal and honest friend who just feels comfortable enough to disagree with your other friends!
User: Yes. Some movie talks going on starts with and then going to personal think touch my ego

User: again going to talk normal only but my mind is not support to talk

Assistant: "," That is a great idea, and it shows how mature you are! Sometimes, it is a good idea to move on and continue to communicate normally. ", Have you ever tried to do meditation?,0.4571840226960005,13.793103082045194,87.744140625,-,[Affirmation and Reassurance],[Providing Suggestions]
"User: hello!

Assistant: ", hello there," hello, how are you today?",0,0.0,57.568359375,-,[Others],[Question]
"User: hello!

Assistant: hello there
User: I'm stressed about my finals :(

Assistant: ", When is your finals?, i am sorry to hear that.,0,0.0,74.072265625,-,[Question],[Restatement or Paraphrasing]
"User: hello!

Assistant: hello there
User: I'm stressed about my finals :(

Assistant: When is your finals?
User: They are in 1.5 weeks. 

Assistant: ", Have you reviewed all of your materials?," Wow, that is very soon. You have plenty of time to prepare for it",2.344036154692477,9.523809079365101,86.474609375,-,[Question],[Affirmation and Reassurance]
"User: I'm stressed about my finals :(

Assistant: When is your finals?
User: They are in 1.5 weeks. 

Assistant: Have you reviewed all of your materials?
User: I'm just getting started with doing that for three of my classes. One of my other classes I have already been studying for about a week. 
Assistant: "," As long as you prepare, you shouldn't be too worried about it", What have you been studying for?,2.1239529438966134,11.764705425605555,85.44921875,-,[Affirmation and Reassurance],[Question]
"User: They are in 1.5 weeks. 

Assistant: Have you reviewed all of your materials?
User: I'm just getting started with doing that for three of my classes. One of my other classes I have already been studying for about a week. 
Assistant: As long as you prepare, you shouldn't be too worried about it
User: Yes but I'm still anxious that I won't prepare enough and I'll get bad grades

Assistant: "," You are only 1.5 weeks away from the exam, the only thing you can do right now is studying as hard as you can. There's no point worrying", Just keep preparing and you should be fine.,0.3468724291818625,6.249999625000022,87.451171875,-,[Affirmation and Reassurance],[Affirmation and Reassurance]
"User: I'm just getting started with doing that for three of my classes. One of my other classes I have already been studying for about a week. 
Assistant: As long as you prepare, you shouldn't be too worried about it
User: Yes but I'm still anxious that I won't prepare enough and I'll get bad grades

Assistant: You are only 1.5 weeks away from the exam, the only thing you can do right now is studying as hard as you can. There's no point worrying
User: That is true

Assistant: "," So as long as you try your best, you already did everything you could", I hope you can do well,1.521878786487298,11.764705425605555,85.64453125,-,[Reflection of feelings],[Others]
"User: Yes but I'm still anxious that I won't prepare enough and I'll get bad grades

Assistant: You are only 1.5 weeks away from the exam, the only thing you can do right now is studying as hard as you can. There's no point worrying
User: That is true

Assistant: So as long as you try your best, you already did everything you could
User: I will try and study really hard the next couple days then

Assistant: "," Howeve, i would use the last day before the finals to relax and avoid overwhelming your brain", I'm sure you can do it,0,0.0,83.935546875,-,[Others],[Affirmation and Reassurance]
"User: That is true

Assistant: So as long as you try your best, you already did everything you could
User: I will try and study really hard the next couple days then

Assistant: Howeve, i would use the last day before the finals to relax and avoid overwhelming your brain
User: ohh that's a good idea. thank you! I'll do some relaxing activities that day

Assistant: "," with that short of a time, maybe you should ask your friends and go over main points together", You're welcome. I'm glad I was able to help. I hope you feel better!,1.761489944398905,6.451612416233128,85.205078125,-,[Others],[Affirmation and Reassurance]
"User: I will try and study really hard the next couple days then

Assistant: Howeve, i would use the last day before the finals to relax and avoid overwhelming your brain
User: ohh that's a good idea. thank you! I'll do some relaxing activities that day

Assistant: with that short of a time, maybe you should ask your friends and go over main points together
User: that would be smart too. I can do that for two classes but not the other two because i don't know people in those classes
Assistant: "," then do it as much as you can, as for the classes that impossible, you can study by yourself . If you pay attention and study hard, i have no doubt you'll ace this exam"," Yes, that would be a good way to get the most out of your studying. ",0.8134784290335371,4.444443986172887,87.841796875,-,[Affirmation and Reassurance],[Providing Suggestions]
