context,target,generated,bleu-2,rouge-l,extrema,ppl
"[Turn: 10] User: I have been feeling depressed about it all, because we share so many memories together
User: NO! He met this person online on a secret dating site that I was unaware he was even on

Assistant: Any idea how long he was dating this other girl
User: I have no idea and that is part of what is killing me

Assistant: He definitely did not give you any clues
Assistant: ", Were you living together," You are not in a position to judge his actions, because you are not close to him",1.9174124721184262,11.11111076543211,78.90625,14.174633026123047
"[Turn: 11] User: I have no idea and that is part of what is killing me

Assistant: He definitely did not give you any clues
Assistant: Were you living together
User: No he did not, I never in a million years would have assumed because he does have this friend he talks to all the time by the name Johnnie, well turns out Johnnie is a girl 

User: Yes we have been living together for 6 years and have a child together
Assistant: ", Wow. Your child must be taking it hard also, You have to have a conversation with your husband,0,0.0,78.564453125,37.70063018798828
"[Turn: 12] Assistant: Were you living together
User: No he did not, I never in a million years would have assumed because he does have this friend he talks to all the time by the name Johnnie, well turns out Johnnie is a girl 

User: Yes we have been living together for 6 years and have a child together
Assistant: Wow. Your child must be taking it hard also
User: Yes he is, do you have any ideas to help me cope better with this
Assistant: ", It always hurts both partners when it happens. , I would definitely suggest seeking professional help. I was in a similar situation and found it really helped.,1.8077538151554673,7.692307239644997,87.20703125,56.2820930480957
"[Turn: 13] User: Yes we have been living together for 6 years and have a child together
Assistant: Wow. Your child must be taking it hard also
User: Yes he is, do you have any ideas to help me cope better with this
Assistant: It always hurts both partners when it happens. 
User: Yes it does

Assistant: ", Let me ask if you are involved with a church, What about getting counseling?,0,0.0,78.90625,20.30423355102539
"[Turn: 14] User: Yes he is, do you have any ideas to help me cope better with this
Assistant: It always hurts both partners when it happens. 
User: Yes it does

Assistant: Let me ask if you are involved with a church
User: Yes and my preacher has been so helpful in this situation

Assistant: "," You must have other friends in common, maybe they were afraid to say anything to hurt you", I know that there are many good preachers and you are not alone in this.,2.700843498515389,6.666666168888927,88.57421875,38.402225494384766
"[Turn: 15] User: Yes it does

Assistant: Let me ask if you are involved with a church
User: Yes and my preacher has been so helpful in this situation

Assistant: You must have other friends in common, maybe they were afraid to say anything to hurt you
User: It is possible

Assistant: ", That is good you are involved with a church.," That is good, it's great to have friends who are there for you",16.012815380508712,27.272726789256208,89.35546875,5.905418395996094
"[Turn: 16] User: Yes and my preacher has been so helpful in this situation

Assistant: You must have other friends in common, maybe they were afraid to say anything to hurt you
User: It is possible

Assistant: That is good you are involved with a church.
User: Yes without my church family I would be even more depressed

Assistant: ", Maybe you can chat with some friends and ask if they knew., Have you ever tried to reach out to them to express how you are feeling?,2.1821789023599236,8.333332833333364,86.474609375,12.06375503540039
"[Turn: 17] Assistant: That is good you are involved with a church.
User: Yes without my church family I would be even more depressed

Assistant: Maybe you can chat with some friends and ask if they knew.
User: Yes i will definitely try that

User: Thank you for your advice

Assistant: ", What bright spots do you see in all this, You are very welcome.,0,0.0,74.951171875,40.763206481933594
"[Turn: 18] Assistant: Maybe you can chat with some friends and ask if they knew.
User: Yes i will definitely try that

User: Thank you for your advice

Assistant: What bright spots do you see in all this
User: That I am financially stable, and I have learned my self worth

Assistant: "," Talking with friends can help you not feel 
 secluded", That is wonderful. Maybe you can write about it in a journal,3.892494720807617,9.523809034013633,86.62109375,92.06539154052734
"[Turn: 19] User: Thank you for your advice

Assistant: What bright spots do you see in all this
User: That I am financially stable, and I have learned my self worth

Assistant: Talking with friends can help you not feel 
 secluded
User: Thank you , I will definitely try that

Assistant: ", Let me ask if you were to find out after being married would it hurt any worse, How long have you been in college,1.1693773197286033,8.333332920138908,86.23046875,44.41533660888672
"[Turn: 20] User: That I am financially stable, and I have learned my self worth

Assistant: Talking with friends can help you not feel 
 secluded
User: Thank you , I will definitely try that

Assistant: Let me ask if you were to find out after being married would it hurt any worse
User: Yes it would. I am glad i found out before I did marry because i do not believe in divorce

Assistant: ", The one thing I would suggest is that you don't isolate yourself. Friends can help you overcome, I would have to think if I had found out after I had married I would have been more relieved,7.2547625011001164,13.333332835555575,88.330078125,13.290548324584961
"[Turn: 21] User: Thank you , I will definitely try that

Assistant: Let me ask if you were to find out after being married would it hurt any worse
User: Yes it would. I am glad i found out before I did marry because i do not believe in divorce

Assistant: The one thing I would suggest is that you don't isolate yourself. Friends can help you overcome
User: I do believe that but because of this break up I feel I can trust nobody 

Assistant: ", I understand about the pains of divorce, Have you spoken to your friends about your feelings,3.726779962499649,13.333332835555575,79.4921875,57.7675666809082
"[Turn: 22] User: Yes it would. I am glad i found out before I did marry because i do not believe in divorce

Assistant: The one thing I would suggest is that you don't isolate yourself. Friends can help you overcome
User: I do believe that but because of this break up I feel I can trust nobody 

Assistant: I understand about the pains of divorce
User: I could imagine the pain i would feel if it was when we were married

Assistant: ", Don't let yourself become the victim., It sounds like you are feeling lonely and isolated. Do you have any close friends?,0,0.0,86.376953125,15.693060874938965
"[Turn: 23] Assistant: I understand about the pains of divorce
User: I could imagine the pain i would feel if it was when we were married

Assistant: Don't let yourself become the victim.
User: True

User: Well i appreciate your time and help 

Assistant: ", He may have found what he thought was better but then again you will be the better. He may come back but the seed has been planted, I am glad that I could be of some help.,0.6089450801757823,6.451612491155072,85.791015625,30.766132354736328
"[Turn: 24] Assistant: Don't let yourself become the victim.
User: True

User: Well i appreciate your time and help 

Assistant: He may have found what he thought was better but then again you will be the better. He may come back but the seed has been planted
User: I will not let him come back. I deserve better

Assistant: ", You can find better because he will want you for you, It seems like you have the best intentions and just need to put yourself first.,2.1821789023599236,7.999999520000029,87.5,30.420717239379883
"[Turn: 25] User: Well i appreciate your time and help 

Assistant: He may have found what he thought was better but then again you will be the better. He may come back but the seed has been planted
User: I will not let him come back. I deserve better

Assistant: You can find better because he will want you for you
User: I agree! It will just take me some time

Assistant: ", And you will find better because he will want both of you. Remember you have child that will help you as well, Do you have any other concerns?,1.7940549961528385,17.39130396219283,84.08203125,20.52074432373047
"[Turn: 1] User: hello

User: anybody home?

Assistant: ", Hello! What would you like to talk about today?," Hello. I am here. How are you?
",0,0.0,85.15625,2.9103047847747803
"[Turn: 2] User: hello

User: anybody home?

Assistant: Hello! What would you like to talk about today?
User: Hi, a little bit of anxiety of academics

Assistant: "," Can you tell me more about this anxiety?
", I am sorry to hear that. Is there a specific subject you are having trouble with?,2.0412414523193148,8.333332888888913,87.20703125,5.411610126495361
"[Turn: 3] Assistant: Hello! What would you like to talk about today?
User: Hi, a little bit of anxiety of academics

Assistant: Can you tell me more about this anxiety?

User: Well, I am nervous about a test I have coming up because I am wondering if I learned enough.

User: ok?

Assistant: "," I am here, it seems that you don't feel like you've studied enough. Is that correct?
", I understand how that can make you anxious. ,2.6926018010660724,24.999999531250005,88.818359375,8.730769157409668
"[Turn: 4] Assistant: Can you tell me more about this anxiety?

User: Well, I am nervous about a test I have coming up because I am wondering if I learned enough.

User: ok?

Assistant: I am here, it seems that you don't feel like you've studied enough. Is that correct?

User: That and because of the pandemic, I have not been able to connect with the teacher enough to know if I am completing things correctly.  What can I do?

Assistant: "," It truly depends on the subject! There are online sites that provide free additional instruction
", That makes sense. I understand that you feel nervous and unsure about the result of your test. ,2.7116307227332026,6.060605564738332,86.9140625,50.08523941040039
"[Turn: 5] User: Well, I am nervous about a test I have coming up because I am wondering if I learned enough.

User: ok?

Assistant: I am here, it seems that you don't feel like you've studied enough. Is that correct?

User: That and because of the pandemic, I have not been able to connect with the teacher enough to know if I am completing things correctly.  What can I do?

Assistant: It truly depends on the subject! There are online sites that provide free additional instruction

Assistant: "," Can you tell me what the class is?
", Do you know of any online sites that you could use?,3.015113445777637,11.111110617283973,83.49609375,4.748219013214111
"[Turn: 6] Assistant: I am here, it seems that you don't feel like you've studied enough. Is that correct?

User: That and because of the pandemic, I have not been able to connect with the teacher enough to know if I am completing things correctly.  What can I do?

Assistant: It truly depends on the subject! There are online sites that provide free additional instruction

Assistant: Can you tell me what the class is?

User: Its a math class.  I have tried connecting with other students but many are just as confused as me, especially when it comes to showing the work part.  You mentioned online sites, how accurate and helpful are those?

Assistant: ", Khan Academy is absolutely fantastic! It is extremely helpful and accurate since it is run by educators., There are several free sites that provide additional lessons and exercises. ,1.7474942612447388,7.407406913580279,89.697265625,19.784156799316406
"[Turn: 7] Assistant: It truly depends on the subject! There are online sites that provide free additional instruction

Assistant: Can you tell me what the class is?

User: Its a math class.  I have tried connecting with other students but many are just as confused as me, especially when it comes to showing the work part.  You mentioned online sites, how accurate and helpful are those?

Assistant: Khan Academy is absolutely fantastic! It is extremely helpful and accurate since it is run by educators.
User: Ok, I have to check that out as I have never heard of them.  Did they have any reviews on how helpful they are in the math field?

Assistant: ", No but I am a former math teacher and I would give them to my students!," I have never heard of them either, but they are really a great resource! They also have a lot of exercises to help you practice!",2.8867513459481287,16.216215734112506,92.041015625,14.248308181762695
"[Turn: 8] User: Its a math class.  I have tried connecting with other students but many are just as confused as me, especially when it comes to showing the work part.  You mentioned online sites, how accurate and helpful are those?

Assistant: Khan Academy is absolutely fantastic! It is extremely helpful and accurate since it is run by educators.
User: Ok, I have to check that out as I have never heard of them.  Did they have any reviews on how helpful they are in the math field?

Assistant: No but I am a former math teacher and I would give them to my students!
User: Okay, that is great.  That eases my anxiety a bit.

Assistant: ", I am so glad! I know online school is stressful but I think you can do it.," There is a lot of free stuff on there, so it is not like you have to pay anything to use it.  I think you will be very glad you did!",11.359236684941296,29.26829221891732,90.52734375,7.117871284484863
"[Turn: 9] User: Ok, I have to check that out as I have never heard of them.  Did they have any reviews on how helpful they are in the math field?

Assistant: No but I am a former math teacher and I would give them to my students!
User: Okay, that is great.  That eases my anxiety a bit.

Assistant: I am so glad! I know online school is stressful but I think you can do it.
User: Thanks.  I am learning as I go and I am believe I am getting better.  Just got to get use to it.  
Assistant: "," I can recommend other resources if you'd like.
", You are welcome! I hope you have a wonderful day and good luck with your studies!,2.0412414523193148,7.999999539200027,88.037109375,16.67471694946289
"[Turn: 10] User: Okay, that is great.  That eases my anxiety a bit.

Assistant: I am so glad! I know online school is stressful but I think you can do it.
User: Thanks.  I am learning as I go and I am believe I am getting better.  Just got to get use to it.  
Assistant: I can recommend other resources if you'd like.

User: Thank you, just a couple more if you have them.

Assistant: "," If this is an upper level math course, you can go to university sites! They always have lessons
", I think you are doing great. Just be sure to be kind to yourself and take it one day at a time.,2.0806259464411974,10.526315290858749,91.357421875,36.6013298034668
"[Turn: 11] User: Thanks.  I am learning as I go and I am believe I am getting better.  Just got to get use to it.  
Assistant: I can recommend other resources if you'd like.

User: Thank you, just a couple more if you have them.

Assistant: If this is an upper level math course, you can go to university sites! They always have lessons

User: Okay, I will check that out.  Thanks for your help.
Assistant: ", Of course! Did you have any other questions?," Is there anything else I can help you with?
",3.726779962499649,11.764705384083065,88.4765625,4.991251468658447
"[Turn: 12] User: Thank you, just a couple more if you have them.

Assistant: If this is an upper level math course, you can go to university sites! They always have lessons

User: Okay, I will check that out.  Thanks for your help.
Assistant: Of course! Did you have any other questions?
User: No, that was all.  Thank you for your assistance and providing me with some sources that can definitely help.  Have a great day!!
Assistant: ", Good luck studying! You're capable of doing well!, You too!,0,0.0,72.75390625,18.668537139892578
"[Turn: 13] User: Okay, I will check that out.  Thanks for your help.
Assistant: Of course! Did you have any other questions?
User: No, that was all.  Thank you for your assistance and providing me with some sources that can definitely help.  Have a great day!!
Assistant: Good luck studying! You're capable of doing well!
User: Thanks again for the words of encouragement.  Goodbye!
Assistant: ", You can terminate the convo at any time!," Bye, and good luck!",0,0.0,80.224609375,42.80607223510742
[Turn: 1] Assistant: ," HI there, How are you doing today?", Hello.,0,0.0,47.0458984375,4.04964542388916
"[Turn: 2] Assistant: HI there, How are you doing today?
User: Its hard for me to find a job

User: things could be doing better

User: it's been a bad week for me

Assistant: "," I understand that, it is hard to find a job. I got terminated during the beginning of covid", I am sorry to hear that. I know how stressful it can be to search for a job. ,14.002800840280095,29.411764205882363,91.796875,12.925334930419922
"[Turn: 3] User: things could be doing better

User: it's been a bad week for me

Assistant: I understand that, it is hard to find a job. I got terminated during the beginning of covid
User: Yea, i got laid off in July

User: the market has been tough

Assistant: "," I actually took a job at walmart just to make ends meet. Not the best situation but hey, my family can eat.", I understand that. I am also having a hard time finding a job.,1.7917907411791631,18.18181773737375,91.943359375,16.2551326751709
"[Turn: 4] User: the market has been tough

Assistant: I actually took a job at walmart just to make ends meet. Not the best situation but hey, my family can eat.
User: thats good

User: i'm an engineer and i would like to take another engineering role

User: but they are hard to come by now adays

Assistant: "," Yea, would you consider doing something lesser for now just to make sure you have some income coming in? Or do you still collect unemployment at least?"," Well, you can always take a second job or do side work to supplement your income.",1.777778092889923,14.634145865556231,91.748046875,21.843290328979492
"[Turn: 5] User: i'm an engineer and i would like to take another engineering role

User: but they are hard to come by now adays

Assistant: Yea, would you consider doing something lesser for now just to make sure you have some income coming in? Or do you still collect unemployment at least?
User: yes, i still get some unemployment which helps

User: i've done many interviews

Assistant: "," Thats good at least. Well, its great you are being proactive about it!"," I understand. Its tough to find a job right now. But at the same time, you have a great skill set.",2.672612419124244,12.121211643709847,91.69921875,9.966337203979492
"[Turn: 6] User: but they are hard to come by now adays

Assistant: Yea, would you consider doing something lesser for now just to make sure you have some income coming in? Or do you still collect unemployment at least?
User: yes, i still get some unemployment which helps

User: i've done many interviews

Assistant: Thats good at least. Well, its great you are being proactive about it!
Assistant: "," I hate saying this but, just hang in there and keep moving on", That is great that you are being proactive about it!,0,0.0,88.28125,21.364009857177734
"[Turn: 7] Assistant: I hate saying this but, just hang in there and keep moving on
User: yes. so i'm hoping to find something soon before the holidays

User: yes thank you

User: i just want to be able to buy presents for my family

User: and make it to 2021

Assistant: "," I hear ya, im doing everything i can to make a bit of extra money just so my kid can have a semi normal christmas!", That's what the holiday season is for! I'm glad to hear that you're looking forward to it,1.6937787189316416,10.256409772518102,91.69921875,21.229028701782227
"[Turn: 8] Assistant: I hear ya, im doing everything i can to make a bit of extra money just so my kid can have a semi normal christmas!
User: yes exactly, i have two young ones

User: its already hard for them to be at home all day and zoom for school

User: i just want to make this christmas specia

User: so its been a bummer with covid going on

Assistant: "," Yea i feel so bad for her. Thing is so presents arent everythign. Since you got little ones might be time for some new traditions. Make some ""igloo"" forts and have an indoor snowball fight with balled of socks or something like that ", I think you are doing the best you can. ,0.08524437070414399,4.081632353186195,87.59765625,54.959999084472656
"[Turn: 9] User: i just want to make this christmas specia

User: so its been a bummer with covid going on

Assistant: Yea i feel so bad for her. Thing is so presents arent everythign. Since you got little ones might be time for some new traditions. Make some ""igloo"" forts and have an indoor snowball fight with balled of socks or something like that 
User: thanks.  well i'm going to have to continue looking for jobs on linkedin

User: thank you for your time

Assistant: ", Thanks for sharing!, You're welcome. I hope things work out for you. You seem to be a great person and i hope things get better for you. ,1.3459547551454132,8.33333311458334,81.591796875,9.7379789352417
"[Turn: 10] User: thanks.  well i'm going to have to continue looking for jobs on linkedin

User: thank you for your time

Assistant: Thanks for sharing!
User: any other advice to offer me

User: before i go

Assistant: "," Hmm lets see, more a fun thing to do then advice, my daughter saw some xmas dessert she wants to make. Its pretty simple. Get some candy canes and poke em into marshmellows. Melt some chocolate and dip the marshmellows into them. Cover with sprinkles and let harden. Might be a fun thing to do. Id focus on experience over material this holiday."," I think you're doing great, just keep pushing forward. ",0,0.0,89.35546875,37.00617218017578
"[Turn: 11] User: before i go

Assistant: Hmm lets see, more a fun thing to do then advice, my daughter saw some xmas dessert she wants to make. Its pretty simple. Get some candy canes and poke em into marshmellows. Melt some chocolate and dip the marshmellows into them. Cover with sprinkles and let harden. Might be a fun thing to do. Id focus on experience over material this holiday.
User: awesome

User: those are some great ideas

User: and not cost a lot of money

Assistant: "," Yea, i hope things work out for you!", I also have been making small gifts for family. Its nice to give something nice to family.,1.9174124721184262,9.090908628099196,88.0859375,7.195868492126465
"[Turn: 12] User: and not cost a lot of money

Assistant: Yea, i hope things work out for you!
User: thanks 

User: have a good day

User: good sunday

Assistant: ", You as well!," Have a good day, you need to go to bed and sleep. ",0,0.0,73.92578125,2.0804202556610107
"[Turn: 1] User: have you ever failed a test?
Assistant: "," I failed a driving test once



"," I failed some tests in school but it was my fault I didn't study hard enough
",9.12870929175277,19.047618639455788,85.693359375,44.04835891723633
"[Turn: 2] User: have you ever failed a test?
Assistant: I failed a driving test once




User: how did it make you feel?

Assistant: ", I was very aggravated. I thought it was the instructor's fault. I was 15., I felt terrible but I passed the next time,3.703562405576024,22.222221728395073,84.08203125,15.787443161010742
"[Turn: 3] User: have you ever failed a test?
Assistant: I failed a driving test once




User: how did it make you feel?

Assistant: I was very aggravated. I thought it was the instructor's fault. I was 15.
Assistant: ", actually 16, I think that might have been an important lesson for me.,0,0.0,68.310546875,76.80399322509766
"[Turn: 4] Assistant: I was very aggravated. I thought it was the instructor's fault. I was 15.
Assistant: actually 16
User: I failed a math test, and was really depressed about this situation. it was my final. I barely passed the class. the teacher graded ont he curve.

User: I failed the written part of the driving test when i was 16, i was upset about that as well. took 3 times to pass it

User: so, did you ever pass the test

Assistant: "," Well, you passed!", Yes. I had a tendency to get nervous and forget what I had studied.,0,0.0,77.099609375,25.164649963378906
"[Turn: 5] User: I failed a math test, and was really depressed about this situation. it was my final. I barely passed the class. the teacher graded ont he curve.

User: I failed the written part of the driving test when i was 16, i was upset about that as well. took 3 times to pass it

User: so, did you ever pass the test

Assistant: Well, you passed!
User: right, but still it was a hard pill to swallow knowing that i didn't pass it on my own, i needed the weight of the class to pull me up

Assistant: "," I did. On my second try. But, take heart. You tried your best and you are continuing to try hard. It's wise to keep in touch with how you're feeling.
", I can understand that. ,0.01372445933051965,11.764705631487892,83.10546875,16.985424041748047
"[Turn: 6] User: so, did you ever pass the test

Assistant: Well, you passed!
User: right, but still it was a hard pill to swallow knowing that i didn't pass it on my own, i needed the weight of the class to pull me up

Assistant: I did. On my second try. But, take heart. You tried your best and you are continuing to try hard. It's wise to keep in touch with how you're feeling.

User: I was, and I am still feeling really upset about passing on my on. I currently enrolled in another math class. Im hoping that this ends differently. 
Assistant: "," I find that sometimes some breathing exercises, getting fresh air, can help clear your head. "," I'm glad you're continuing to try and improve. You are doing so much better than I am!
",1.9174124721184262,6.0606055610652385,89.501953125,18.9764347076416
"[Turn: 7] User: right, but still it was a hard pill to swallow knowing that i didn't pass it on my own, i needed the weight of the class to pull me up

Assistant: I did. On my second try. But, take heart. You tried your best and you are continuing to try hard. It's wise to keep in touch with how you're feeling.

User: I was, and I am still feeling really upset about passing on my on. I currently enrolled in another math class. Im hoping that this ends differently. 
Assistant: I find that sometimes some breathing exercises, getting fresh air, can help clear your head. 
User: I guess I can try that, i usually just eat and avoid my math work until the last minute. I am an emotional eater.
Assistant: ", taking long walks as well. Don't obsess on it., I'm glad you're taking charge of your life.,3.729230060020541,11.764705384083065,86.572265625,47.9599723815918
"[Turn: 8] User: I was, and I am still feeling really upset about passing on my on. I currently enrolled in another math class. Im hoping that this ends differently. 
Assistant: I find that sometimes some breathing exercises, getting fresh air, can help clear your head. 
User: I guess I can try that, i usually just eat and avoid my math work until the last minute. I am an emotional eater.
Assistant: taking long walks as well. Don't obsess on it.
User: i like walking my dog, that usually gives me sometime to reflect and to stay optimistic about math. I have a great family support because my family knows how much I want to become a math teacher.  
Assistant: ", right. stay optimistic., I've found that a small group of close friends can be really helpful too.,0,0.0,72.802734375,43.91640853881836
"[Turn: 9] User: I guess I can try that, i usually just eat and avoid my math work until the last minute. I am an emotional eater.
Assistant: taking long walks as well. Don't obsess on it.
User: i like walking my dog, that usually gives me sometime to reflect and to stay optimistic about math. I have a great family support because my family knows how much I want to become a math teacher.  
Assistant: right. stay optimistic.
User: Thanks for all the positive advice. 
Assistant: ", You certainly got your work cut out for you., you are very welcome.,0,15.384614958579892,83.30078125,21.219133377075195
"[Turn: 10] User: Thanks for all the positive advice. 
Assistant: You certainly got your work cut out for you.
User: i know thats why im so stress. 
User: stressed
User: bye
Assistant: "," Perhaps ""teacher"" is the right path, buth ""math"" is not. good Luck to you", How are you feeling about your future?,1.7950678673773812,9.999999545000023,85.107421875,57.3016471862793
"[Turn: 11] User: i know thats why im so stress. 
User: stressed
User: bye
Assistant: Perhaps ""teacher"" is the right path, buth ""math"" is not. good Luck to you
User: maybe so.  Thanks!
Assistant: ", Welcome. I'm out., You are welcome. I hope you find a path that fits you.,0,0.0,81.25,45.267093658447266
[Turn: 1] Assistant: , Hello! How can I help you today?," Hi, how are you?",0,0.0,85.791015625,2.276447057723999
"[Turn: 2] Assistant: Hello! How can I help you today?
User: I'M PASSING THROUGH DEPRESSION 

Assistant: ", That sounds really rough. When did this begin?, I'm so sorry to hear that. I can understand why you are feeling this way. ,2.1821789023599236,8.333332888888913,87.59765625,6.713213920593262
"[Turn: 3] Assistant: Hello! How can I help you today?
User: I'M PASSING THROUGH DEPRESSION 

Assistant: That sounds really rough. When did this begin?
User: TODAY

User: I LOST A VERY DEAR FRIEND
Assistant: "," I am so sorry to hear this! Losing a close friend can be very difficult.Communicating your feelings is a step in the right direction to cope with your emotions.
", What was his name?,0,0.0,82.32421875,9.515373229980469
"[Turn: 4] User: TODAY

User: I LOST A VERY DEAR FRIEND
Assistant: I am so sorry to hear this! Losing a close friend can be very difficult.Communicating your feelings is a step in the right direction to cope with your emotions.

User: i dont know how i can get over ,its heart breaking since i heard about the sad news of his demise 
User: have been taking Alcohol since to wipe away the emotion but its seems its getting more complicated
Assistant: ", I can tell you are very sad about this situation and understandably so.  It seems as if alcohol is your coping mechanism right now correct? Do you have close friends to share your emotions with?, I can understand how you are feeling. I have had a close friend pass away recently.,6.8196220280402455,24.999999570312507,92.28515625,14.196850776672363
"[Turn: 5] Assistant: I am so sorry to hear this! Losing a close friend can be very difficult.Communicating your feelings is a step in the right direction to cope with your emotions.

User: i dont know how i can get over ,its heart breaking since i heard about the sad news of his demise 
User: have been taking Alcohol since to wipe away the emotion but its seems its getting more complicated
Assistant: I can tell you are very sad about this situation and understandably so.  It seems as if alcohol is your coping mechanism right now correct? Do you have close friends to share your emotions with?
User: yes , i normally take Alcohol any time am going through any sad moment , i dont have friends near by , am the nly one at home 
Assistant: ", I see.  I also am the only one in my home and frequently have no one to turn to during hard times.  Have you thought about a local grief counselor? , That is so hard.  I am so sorry to hear that.  You will get through this.  You are not alone in feeling this way and it will get better!,2.397349296043377,23.529411266435996,95.1171875,10.856243133544922
"[Turn: 6] Assistant: I can tell you are very sad about this situation and understandably so.  It seems as if alcohol is your coping mechanism right now correct? Do you have close friends to share your emotions with?
User: yes , i normally take Alcohol any time am going through any sad moment , i dont have friends near by , am the nly one at home 
Assistant: I see.  I also am the only one in my home and frequently have no one to turn to during hard times.  Have you thought about a local grief counselor? 
User: yes , i am actually thinking about that when mymind is at ease
User: actually i dont like disclosing my affairs or what am passing through with strangers 
Assistant: ", You have taken this step and most counselors can do virtual meetings if you would like to keep yourself anonymous. I know it would be really hard for but I have total confidence in you!, I understand completely.  I also find it difficult to trust someone with my personal life.  I have had to learn how to trust someone with my personal life.  I am glad you can think about this.  I think it is important to think about this and not just take it for granted.  I also think you are a good person and you should not let a few people ruin your life.  Do you have any family near by?,4.279604925109129,19.99999952000001,96.044921875,31.47174072265625
"[Turn: 7] User: yes , i normally take Alcohol any time am going through any sad moment , i dont have friends near by , am the nly one at home 
Assistant: I see.  I also am the only one in my home and frequently have no one to turn to during hard times.  Have you thought about a local grief counselor? 
User: yes , i am actually thinking about that when mymind is at ease
User: actually i dont like disclosing my affairs or what am passing through with strangers 
Assistant: You have taken this step and most counselors can do virtual meetings if you would like to keep yourself anonymous. I know it would be really hard for but I have total confidence in you!
Assistant: ", Have you tried any other ways besides alcohol?, I hope you feel better soon! ,4.136895450425726,14.285713795918387,84.130859375,9.965149879455566
"[Turn: 8] User: actually i dont like disclosing my affairs or what am passing through with strangers 
Assistant: You have taken this step and most counselors can do virtual meetings if you would like to keep yourself anonymous. I know it would be really hard for but I have total confidence in you!
Assistant: Have you tried any other ways besides alcohol?
User: owk, thanks 
User: not really , i havent take anything except alcohol
Assistant: ", Journaling your feelings has also been an effective way to get the emotions out! You seem like you have a lot to share so it might be a good option for you!, Do you have family that you can talk to about your feelings?,3.287902220918211,14.634145948839988,92.87109375,11.407851219177246
"[Turn: 9] User: owk, thanks 
User: not really , i havent take anything except alcohol
Assistant: Journaling your feelings has also been an effective way to get the emotions out! You seem like you have a lot to share so it might be a good option for you!
User: yea
User: i will try to consult counselors
Assistant: ", I am so glad to hear this! I know you will get through this stronger than before! , I'm glad to hear that! Have you been able to get any support from friends or family?,19.174124721184263,31.2499995,93.1640625,6.103567600250244
"[Turn: 10] Assistant: Journaling your feelings has also been an effective way to get the emotions out! You seem like you have a lot to share so it might be a good option for you!
User: yea
User: i will try to consult counselors
Assistant: I am so glad to hear this! I know you will get through this stronger than before! 
User: yes, thanks for the concern
Assistant: ", I hope I have helped and provided a safe place for you to share. You will get through this! Remember to take one day at a time and never be scared to ask for help!, You're welcome!  You are a wonderful person and I'm glad you reached out!  I hope you get well and stay safe!,7.085829428423314,24.999999521701397,93.017578125,7.022660732269287
"[Turn: 11] Assistant: I am so glad to hear this! I know you will get through this stronger than before! 
User: yes, thanks for the concern
Assistant: I hope I have helped and provided a safe place for you to share. You will get through this! Remember to take one day at a time and never be scared to ask for help!
User: very well , i reall appreciate
User: God bless
Assistant: ", Same to you!, I hope you have a great rest of your day. ,0,0.0,76.611328125,4.043299674987793
"[Turn: 12] Assistant: I hope I have helped and provided a safe place for you to share. You will get through this! Remember to take one day at a time and never be scared to ask for help!
User: very well , i reall appreciate
User: God bless
Assistant: Same to you!
User: bye
Assistant: ", Good bye!, Is there anything else you would like to discuss?,0,0.0,68.603515625,15.575870513916016
[Turn: 1] Assistant: , Hello," Hello, how are you doing today?",0,0.0,10.48583984375,1.7710790634155273
"[Turn: 2] Assistant: Hello
User: Hello how are you?

Assistant: ", I'm doing well. How are you doing?," I'm doing good, how are you doing?",59.76143046671969,71.42857092857143,92.48046875,1.9993741512298584
"[Turn: 3] Assistant: Hello
User: Hello how are you?

Assistant: I'm doing well. How are you doing?
User: Not so well as per my message previously.

Assistant: ", Interesting I didn't see your previous message. It didn't come through on my end.  Can you tell me what's going on?, I'm sorry to hear that. Do you want to tell me more?,7.121193722525321,19.35483825182103,91.6015625,7.5888352394104
"[Turn: 4] Assistant: I'm doing well. How are you doing?
User: Not so well as per my message previously.

Assistant: Interesting I didn't see your previous message. It didn't come through on my end.  Can you tell me what's going on?
User: Well I was having a pretty crappy day to start

User: Had a bad run in with this lady and it just put me in a really bad mood for  the day

Assistant: ", I'm really sorry to hear that. , Oh I'm so sorry to hear that.  What happened?,45.64354645876384,62.49999950781252,94.287109375,2.0649666786193848
"[Turn: 5] User: Not so well as per my message previously.

Assistant: Interesting I didn't see your previous message. It didn't come through on my end.  Can you tell me what's going on?
User: Well I was having a pretty crappy day to start

User: Had a bad run in with this lady and it just put me in a really bad mood for  the day

Assistant: I'm really sorry to hear that. 
Assistant: ", What happened during your encounter with the lady?, Have you spoken to her about what happened?,0,0.0,87.109375,8.612911224365234
"[Turn: 6] User: Well I was having a pretty crappy day to start

User: Had a bad run in with this lady and it just put me in a really bad mood for  the day

Assistant: I'm really sorry to hear that. 
Assistant: What happened during your encounter with the lady?
User: I was walking with my family, minding our business and this lady felt like she was above everything else and didn't have to move. So I stood my ground and she got upset and called me a female dog and a racial slur.

Assistant: "," woah! That's pretty awful. That doesn't sound like it warranted any kind of aggressive behavior and certainly insults and slurs of any kind aren't acceptable. I bet that was probably troubling being in front of your family
", That's horrible. I'm really sorry you had to go through that.,0.28365433652201827,9.302325200649015,90.380859375,39.14918518066406
